Année	Numéro	Département	Code INSEE	Insee	Commune	Date de première alerte	Surface brûlée (m2)	Surface forêt (m2)	Surface autres terres boisées (m2)	Surfaces non boisées naturelles (m2)	Surfaces non boisées artificialisées (m2)	Surfaces non boisées (m2)	Précision des surfaces	Statut
2020	4173	38	38240	38240	MOISSIEU SUR DOLON	2020-08-09 14:44	850	0	850	0	0	0	Estimées	Validé
2020	4177	38	38382	38382	SAINT EGREVE	2020-08-11 11:42	100	0	100	0	0	0	Estimées	Validé
2020	4178	38	38194	38194	IZEAUX	2020-08-11 17:37	2000	0	2000	0	0	0	Estimées	Validé
2020	4179	38	38074	38074	CHANTESSE	2020-08-12 5:46	170	0	170	0	0	0	Estimées	Validé
2020	4181	38	38048	38048	BONNEFAMILLE	2020-08-13 8:39	700	0	700	0	0	0	Estimées	Validé
2020	4182	38	38077	38077	CHAPELLE DE SURIEU	2020-08-16 12:14	2000	0	2000	0	0	0	Estimées	Validé
2020	4184	38	38064	38064	CESSIEU	2020-08-19 13:39	200	0	200	0	0	0	Estimées	Validé
2020	4187	38	38561	38561	VIRIVILLE	2020-08-19 23:28	2500	0	2500	0	0	0	Estimées	Validé
2020	4188	38	38146	38146	DIZIMIEU	2020-08-20 12:16	60000	0	60000	0	0	0	Estimées	Validé
2020	4190	38	38530	38530	VAULX MILIEU	2020-08-20 17:03	5000	0	5000	0	0	0	Estimées	Validé
2020	4191	38	38104	38104	CHIMILIN	2020-08-20 19:00	200	0	200	0	0	0	Estimées	Validé
2020	4192	38	38087	38087	CHASSE SUR RHONE	2020-08-21 9:39	200	0	200	0	0	0	Estimées	Validé
2020	4196	38	38530	38530	VAULX MILIEU	2020-08-21 18:45	5000	0	5000	0	0	0	Estimées	Validé
2020	4198	38	38449	38449	SAINT QUENTIN FALLAVIER	2020-08-22 16:58	1500	0	1500	0	0	0	Estimées	Validé
2020	4202	38	38437	38437	SAINT PAUL D IZEAUX	2020-08-23 18:59	20000	0	20000	0	0	0	Estimées	Validé
2020	4203	38	38344	38344	ROUSSILLON	2020-08-24 15:20	1200	0	1200	0	0	0	Estimées	Validé
2020	4205	38	38190	38190	HIERES SUR AMBY	2020-08-24 17:23	100	0	100	0	0	0	Estimées	Validé
2020	4206	38	38037	38037	BELLEGARDE POUSSIEU	2020-08-24 17:13	300	0	300	0	0	0	Estimées	Validé
2020	4208	38	38222	38222	MASSIEU	2020-08-25 11:50	3000	0	3000	0	0	0	Estimées	Validé
2020	4211	38	38245	38245	MONTAGNE	2020-08-25 18:51	15000	0	15000	0	0	0	Estimées	Validé
2020	4212	38	38530	38530	VAULX MILIEU	2020-08-26 17:22	150	0	150	0	0	0	Estimées	Validé
2020	4213	38	38135	38135	COURTENAY	2020-08-26 11:56	500	0	500	0	0	0	Estimées	Validé
2020	4215	38	38253	38253	DEUX ALPES	2020-08-27 15:26	100	0	100	0	0	0	Estimées	Validé
2020	4216	38	38323	38323	PRESSINS	2020-08-27 15:14	3500	0	3500	0	0	0	Estimées	Validé
2020	4219	38	38015	38015	ARTAS	2020-08-27 15:48	8000	0	8000	0	0	0	Estimées	Validé
2020	4220	38	38072	38072	CHANAS	2020-08-31 11:49	2000	0	2000	0	0	0	Estimées	Validé
2020	4221	38	38259	38259	MONTSEVEROUX	2020-08-31 17:34	4000	0	4000	0	0	0	Estimées	Validé
2020	4222	38	38488	38488	SICCIEU SAINT JULIEN ET CARISIEU	2020-09-01 15:06	150	0	150	0	0	0	Estimées	Validé
2020	4224	38	38487	38487	SEYSSUEL	2020-09-02 16:57	15000	0	15000	0	0	0	Estimées	Validé
2020	4225	38	38315	38315	PONT DE BEAUVOISIN	2020-09-03 14:24	200	0	200	0	0	0	Estimées	Validé
2020	4226	38	38034	38034	BEAUREPAIRE	2020-09-03 15:33	200	0	200	0	0	0	Estimées	Validé
2020	4230	38	38083	38083	CHARETTE	2020-09-06 13:30	1000	0	1000	0	0	0	Estimées	Validé
2020	4233	38	38190	38190	HIERES SUR AMBY	2020-09-09 17:32	800	0	800	0	0	0	Estimées	Validé
2020	4236	38	38190	38190	HIERES SUR AMBY	2020-09-12 15:08	6000	0	6000	0	0	0	Estimées	Validé
2020	4238	38	38087	38087	CHASSE SUR RHONE	2020-09-14 19:08	300	0	300	0	0	0	Estimées	Validé
2020	4239	38	38448	38448	SAINT PRIM	2020-09-15 13:08	6000	0	6000	0	0	0	Estimées	Validé
2020	4240	38	38039	38039	BERNIN	2020-09-16 16:08	300	0	300	0	0	0	Estimées	Validé
2020	4241	38	38561	38561	VIRIVILLE	2020-09-16 19:17	1000	0	1000	0	0	0	Estimées	Validé
2020	4242	38	38347	38347	ROYBON	2020-09-16 19:50	600	0	600	0	0	0	Estimées	Validé
2020	4243	38	38240	38240	MOISSIEU SUR DOLON	2020-09-17 12:53	400	400	0	0	0	0	Estimées	Validé
2020	4245	38	38399	38399	SAINT JEAN DE BOURNAY	2020-09-17 16:20	100	0	100	0	0	0	Estimées	Validé
2020	4246	38	38561	38561	VIRIVILLE	2020-09-18 12:29	2500	0	2500	0	0	0	Estimées	Validé
2020	4249	38	38561	38561	VIRIVILLE	2020-08-05 12:30	1000	0	1000	0	0	0	Estimées	Validé
2020	4250	38	38508	38508	TORCHEFELON	2020-08-12 15:05	7000	0	7000	0	0	0	Estimées	Validé
2020	4251	38	38360	38360	SAINT APPOLINARD	2020-08-21 13:45	200	0	200	0	0	0	Estimées	Validé
2006	864	42	42232	42232	Saint-Haon-le-Châtel	2006-07-25 19:48	10	0	10	0	0	0		Validé
2009	280	42	42126	42126	Luriecq	2009-03-14 14:30	10000	0	10000	0	0	0		Validé
2009	281	42	42279	42279	Saint-Just-Saint-Rambert	2009-03-14 16:00	10000	0	10000	0	0	0		Validé
2009	282	42	42212	42212	Saint-Cyr-de-Favières	2009-03-20 11:33	10000	0	10000	0	0	0		Validé
2009	283	42	42191	42191	Roisey	2009-03-21 11:20	20000	15000	0	5000	0	5000		Validé
2009	284	42	42091	42091	Estivareilles	2009-03-23 13:00	10000	10000	0	0	0	0		Validé
2009	285	42	42042	42042	Chambles	2009-03-21 14:15	30000	30000	0	0	0	0		Validé
2009	286	42	42291	42291	Saint-Thurin	2009-04-04 19:50	150000	150000	0	0	0	0		Validé
2009	287	42	42169	42169	Périgneux	2009-04-10 14:30	50000	40000	10000	0	0	0		Validé
2009	288	42	42042	42042	Chambles	2009-04-15 14:30	30000	0	30000	0	0	0		Validé
2009	289	42	42021	42021	Boisset-Saint-Priest	2009-04-06 14:50	60000	60000	0	0	0	0		Validé
2009	290	42	42089	42089	Essertines-en-Châtelneuf	2009-04-06 17:30	40000	40000	0	0	0	0		Validé
2009	291	42	42256	42256	Saint-Marcellin-en-Forez	2009-04-24 23:20	30000	0	30000	0	0	0		Validé
2009	292	42	42001	42001	Aboën	2009-03-21 16:30	20000	10000	10000	0	0	0		Validé
2009	639	42	42227	42227	Saint-Georges-en-Couzan	2009-07-21 16:49	20000	0	20000	0	0	0		Validé
2009	640	42	42085	42085	Doizieux	2009-08-23 22:53	40000	40000	0	0	0	0		Validé
2009	642	42	42154	42154	Néronde	2009-08-06 12:40	10000	10000	0	0	0	0		Validé
2009	643	42	42174	42174	Poncins	2009-07-29 12:30	10000	0	10000	0	0	0		Validé
2009	645	42	42168	42168	Pélussin	2009-06-17 14:29	10000	0	10000	0	0	0		Validé
2009	646	42	42129	42129	Maclas	2009-07-14 11:04	5000	0	5000	0	0	0		Validé
2009	647	42	42218	42218	Saint-Étienne	2009-08-31 22:04	30000	10000	10000	10000	0	10000		Validé
2009	648	42	42189	42189	Roche-la-Molière	2009-08-24 15:57	10000	10000	0	0	0	0		Validé
2009	649	42	42147	42147	Montbrison	2009-08-22 18:56	40000	0	40000	0	0	0		Validé
2009	650	42	42192	42192	Rozier-Côtes-d'Aurec	2009-08-05 13:04	10000	10000	0	0	0	0		Validé
2009	651	42	42242	42242	Saint-Joseph	2009-08-01 15:54	10000	0	10000	0	0	0		Validé
2009	652	42	42186	42186	Rive-de-Gier	2009-08-01 15:30	5000	0	5000	0	0	0		Validé
2009	653	42	42256	42256	Saint-Marcellin-en-Forez	2009-08-01 14:57	500000	300000	50000	150000	0	150000		Validé
2009	654	42	42289	42289	Saint-Symphorien-de-Lay	2009-07-29 20:40	10000	0	10000	0	0	0		Validé
2009	655	42	42219	42219	Saint-Étienne-le-Molard	2009-07-27 13:13	5000	5000	0	0	0	0		Validé
2015	4551	42	42053	42053	Châteauneuf	2015-07-17 12:59	1050000	1000000	0	50000	0	50000	Estimées	Validé
2015	4552	42	42326	42326	Véranne	2015-08-31 13:36	230000	200000	30000	0	0	0	Estimées	Validé en force
2015	4553	42	42296	42296	Salt-en-Donzy	2015-07-07 15:50	30000	30000	0	0	0	0	Estimées	Validé
2015	4554	42	42197	42197	Sainte-Agathe-la-Bouteresse	2015-07-11 16:42	20000	20000	0	0	0	0	Estimées	Validé en force
2015	4555	42	42328	42328	Verrières-en-Forez	2015-07-13 20:23	20000	20000	0	0	0	0	Estimées	Validé
2015	4556	42	42287	42287	Saint-Sauveur-en-Rue	2015-07-17 14:02	10000	10000	0	0	0	0	Estimées	Validé en force
2015	4557	42	42297	42297	Salvizinet	2015-08-06 16:52	30000	30000	0	0	0	0	Estimées	Validé
2016	511	42	42168	42168	Pélussin	2016-09-08 14:00	30000	30000	0	0	0	0	Estimées	Validé
2016	512	42	42316	42316	Unieux	2016-09-04 16:00	60000	40000	20000	0	0	0	Estimées	Validé
2016	603	42	42182	42182	Renaison	2016-08-25 14:00	3000	3000	0	0	0	0	Mesurées	Validé
2019	1072	42	42051	42051	CHAPELLE VILLARS	2019-07-26 16:31	40000	5000	0	35000	0	35000	Estimées	Validé
2020	1877	42	42322	42322	VALLA EN GIER	2020-09-04 16:29	350000	0	350000	0	0	0	Estimées	Validé
2020	2009	42	42218	42218	SAINT ETIENNE	2020-09-14 15:52	100000	0	100000	0	0	0	Estimées	Validé
2020	5229	42	42218	42218	SAINT ETIENNE	2020-09-14 1:01	100000	100000	0	0	0	0	Estimées	Validé
2008	46	43	43084	43084	Cussac-sur-Loire	2008-02-15 13:27	20000	0	20000	0	0	0		Validé
2008	47	43	43111	43111	Landos	2008-01-26 14:37	20000	0	20000	0	0	0		Validé
2008	48	43	43160	43160	Rauret	2008-02-15 15:24	30000	0	30000	0	0	0		Validé
2008	98	43	43020	43020	Bas-en-Basset	2008-02-24 11:58	10000	0	10000	0	0	0		Validé
2009	23	43	43045	43045	Ceyssac	2009-03-14 14:30	4000	0	4000	0	0	0		Validé
2009	25	43	43218	43218	Saint-Pierre-Eynac	2009-03-09 15:32	5000	1000	0	4000	0	4000		Validé
2009	75	43	43086	43086	Domeyrat	2009-03-21 18:24	15000	5000	0	10000	0	10000		Validé
2009	76	43	43192	43192	Saint-Haon	2009-03-21 19:24	25000	20000	0	5000	0	5000		Validé
2009	77	43	43103	43103	Grenier-Montgon	2009-03-22 11:56	6000	5000	0	1000	0	1000		Validé
2009	506	43	43148	43148	Paulhaguet	2009-07-21 15:03	50000	50000	0	0	0	0		Validé en force
2009	507	43	43136	43136	Monistrol-d'Allier	2009-07-22 15:37	300075	250075	0	50000	0	50000		Validé en force
2009	540	43	43220	43220	Saint-Préjet-d'Allier	2009-08-17 12:43	145000	115000	0	30000	0	30000		Validé en force
2009	556	43	43134	43134	Mézères	2009-08-20 14:17	6000	0	6000	0	0	0		Validé
2009	585	43	43267	43267	Vorey	2009-08-24 10:58	12000	5500	0	6500	0	6500		Validé
2009	587	43	43234	43234	Saugues	2009-08-24 13:28	20000	0	20000	0	0	0		Validé
2010	36	43	43192	43192	Saint-Haon	2010-03-23 13:54	20000	0	20000	0	0	0		Validé
2010	121	43	43127	43127	Malvalette	2010-04-14 14:59	10500	0	10500	0	0	0		Validé
2010	497	43	43246	43246	Tiranges	2010-08-25 17:00	50000	0	50000	0	0	0		Validé
2010	528	43	43249	43249	Valprivas	2010-09-06 12:45	10000	0	10000	0	0	0		Validé en force
2011	16	43	43085	43085	Desges	2011-02-11 13:25	120000	5000	0	115000	0	115000	Mesurées	Validé
2011	18	43	43019	43019	Barges	2011-02-11 15:07	8300	0	8300	0	0	0	Mesurées	Validé
2011	170	43	43174	43174	Saint-Christophe-sur-Dolaison	2011-03-12 23:48	10000	0	5000	5000	0	5000	Mesurées	Validé en force
2011	171	43	43068	43068	Chazelles	2011-04-06 12:37	180000	20000	40000	120000	0	120000	Mesurées	Validé
2011	204	43	43033	43033	Blesle	2011-04-21 15:38	38500	32500	0	6000	0	6000	Mesurées	Validé
2012	1	43	43163	43163	Riotord	2012-03-03 11:09	17000	10000	7000	0	0	0	Estimées	Validé
2012	5	43	43192	43192	Saint-Haon	2012-02-28 13:39	72000	50000	10000	12000	0	12000	Estimées	Validé
2012	17	43	43091	43091	Estables (Les)	2012-01-18 14:41	10000	10000	0	0	0	0	Estimées	Validé
2012	164	43	43210	43210	Saint-Martin-de-Fugères	2012-03-31 14:20	10000	0	10000	0	0	0	Estimées	Validé
2012	165	43	43042	43042	Cayres	2012-03-31 16:48	15000	0	15000	0	0	0	Estimées	Validé
2012	209	43	43149	43149	Pébrac	2012-05-07 13:30	10000	8000	0	2000	0	2000	Estimées	Validé
2012	304	43	43149	43149	Pébrac	2012-08-04 17:10	8000	8000	0	0	0	0	Estimées	Validé
2012	377	43	43184	43184	Saint-Ferréol-d'Auroure	2012-08-21 16:46	21000	21000	0	0	0	0	Estimées	Validé
2013	404	43	43220	43220	Saint-Préjet-d'Allier	2013-09-04 14:23	124000	42000	5000	77000	0	77000	Mesurées	Validé
2014	20	43	43192	43192	Saint-Haon	2014-03-08 17:42	33700	5000	5000	23700	0	23700	Mesurées	Validé
2014	21	43	43216	43216	Saint-Paulien	2014-03-09 12:50	28700	28700	0	0	0	0	Mesurées	Validé
2014	24	43	43229	43229	Saint-Vidal	2014-03-09 16:47	5400	0	5400	0	0	0	Estimées	Validé
2014	134	43	43186	43186	Saint-Front	2014-04-17 17:37	8400	0	5000	3400	0	3400	Mesurées	Validé
2014	137	43	43211	43211	Saint-Maurice-de-Lignon	2014-04-15 15:05	6200	6200	0	0	0	0	Mesurées	Validé
2014	197	43	43133	43133	Mercœur	2014-05-21 16:43	6800	6800	0	0	0	0	Estimées	Validé
2014	239	43	43121	43121	Léotoing	2014-06-10 12:59	44350	44350	0	0	0	0	Mesurées	Validé
2015	1	43	43234	43234	Saugues	2015-01-10 15:55	150	0	150	0	0	0	Estimées	Validé
2015	56	43	43047	43047	Chadron	2015-04-08 21:05	20000	0	20000	0	0	0	Estimées	Validé
2015	57	43	43148	43148	Paulhaguet	2015-04-09 15:25	6600	0	6600	0	0	0	Mesurées	Validé
2015	90	43	43192	43192	Saint-Haon	2015-04-15 16:23	6200	2700	0	3500	0	3500	Mesurées	Validé
2015	91	43	43121	43121	Léotoing	2015-04-15 17:46	7000	7000	0	0	0	0	Mesurées	Validé
2015	109	43	43047	43047	Chadron	2015-04-21 12:36	10000	0	10000	0	0	0	Mesurées	Validé
2015	142	43	43216	43216	Saint-Paulien	2015-05-30 18:26	10000	0	10000	0	0	0	Estimées	Validé
2015	309	43	43148	43148	Paulhaguet	2015-07-02 14:07	800	0	800	0	0	0	Estimées	Validé
2015	310	43	43084	43084	Cussac-sur-Loire	2015-07-02 10:23	15000	0	15000	0	0	0	Estimées	Validé
2015	312	43	43025	43025	Beauzac	2015-07-02 11:53	2300	1200	0	0	1100	1100	Mesurées	Validé
2015	395	43	43258	43258	Vergongheon	2015-07-09 14:40	28000	0	3000	25000	0	25000	Estimées	Validé
2015	434	43	43232	43232	Salzuit	2015-07-16 11:44	26000	6000	0	0	20000	20000	Estimées	Validé
2015	872	43	43012	43012	Aurec-sur-Loire	2015-08-19 19:20	300	0	300	0	0	0	Estimées	Validé
2015	898	43	43203	43203	Saint-Julien-du-Pinet	2015-08-23 1:18	40000	0	40000	0	0	0	Estimées	Validé
2015	916	43	43152	43152	Polignac	2015-08-29 20:45	2000	0	2000	0	0	0	Estimées	Validé
2015	1077	43	43038	43038	Bournoncle-Saint-Pierre	2015-10-01 21:46	300	0	300	0	0	0	Estimées	Validé
2015	2756	43	43213	43213	Saint-Pal-de-Mons	2015-07-27 16:06	150000	150000	0	0	0	0	Estimées	Validé
2015	2757	43	43082	43082	Cronce	2015-07-07 13:56	80000	80000	0	0	0	0	Estimées	Validé
2016	7	43	43170	43170	Saint-Beauzire	2016-03-14 18:23	100	0	100	0	0	0	Estimées	Validé
2016	51	43	43206	43206	Saint-Just-près-Brioude	2016-05-05 14:50	12700	12700	0	0	0	0	Mesurées	Validé
2016	95	43	43249	43249	Valprivas	2016-05-21 15:39	600	0	600	0	0	0	Estimées	Validé
2016	117	43	43152	43152	Polignac	2016-07-10 13:01	500	0	500	0	0	0	Estimées	Validé
2016	136	43	43118	43118	Lavoûte-Chilhac	2016-07-19 16:16	6700	2200	0	0	4500	4500	Mesurées	Validé
2016	269	43	43112	43112	Langeac	2016-08-12 14:56	1000	1000	0	0	0	0	Estimées	Validé
2016	280	43	43055	43055	Chaniat	2016-08-16 16:49	2500	2500	0	0	0	0	Mesurées	Validé
2016	281	43	43006	43006	Ally	2016-08-16 22:34	900	100	0	800	0	800	Mesurées	Validé
2016	411	43	43198	43198	Saint-Jean-Lachalm	2016-08-29 18:24	14000	0	14000	0	0	0	Mesurées	Validé
2016	560	43	43224	43224	Sainte-Sigolène	2016-09-11 17:26	20000	20000	0	0	0	0	Estimées	Validé
2016	930	43	43091	43091	Les Estables	2016-11-03 17:39	10000	0	2000	8000	0	8000	Estimées	Validé
2017	40	43	43073	43073	Cistrières	2017-02-19 15:13	5500	0	5500	0	0	0	Mesurées	Validé
2017	41	43	43115	43115	Laussonne	2017-02-19 15:43	400	0	400	0	0	0	Estimées	Validé
2017	42	43	43115	43115	Laussonne	2017-02-19 16:50	2500	0	2500	0	0	0	Estimées	Validé
2017	43	43	43162	43162	Retournac	2017-02-20 14:25	1000	0	1000	0	0	0	Estimées	Validé
2017	44	43	43192	43192	Saint-Haon	2017-02-20 18:27	15000	0	15000	0	0	0	Estimées	Validé
2017	45	43	43152	43152	Polignac	2017-02-21 13:16	5000	0	5000	0	0	0	Estimées	Validé
2017	47	43	43171	43171	Saint-Bérain	2017-02-23 15:35	100000	0	100000	0	0	0	Estimées	Validé
2017	48	43	43001	43001	Agnat	2017-02-23 15:50	15000	0	15000	0	0	0	Mesurées	Validé
2017	49	43	43156	43156	Présailles	2017-02-23 17:30	1000	0	1000	0	0	0	Estimées	Validé
2017	50	43	43195	43195	Saint-Ilpize	2017-02-23 17:09	10000	0	10000	0	0	0	Estimées	Validé
2017	52	43	43167	43167	Saint-Arcons-d'Allier	2017-02-22 17:36	10000	0	10000	0	0	0	Estimées	Validé
2017	59	43	43102	43102	Grazac	2017-02-25 15:07	200	200	0	0	0	0	Estimées	Validé
2017	64	43	43198	43198	Saint-Jean-Lachalm	2017-02-26 17:32	70000	0	70000	0	0	0	Estimées	Validé
2017	65	43	43234	43234	Saugues	2017-02-25 15:47	60000	20000	40000	0	0	0	Mesurées	Validé
2017	66	43	43096	43096	Fontannes	2017-02-27 12:08	500	0	500	0	0	0	Estimées	Validé
2017	67	43	43134	43134	Mézères	2017-02-27 14:44	2000	0	2000	0	0	0	Estimées	Validé
2017	68	43	43206	43206	Saint-Just-près-Brioude	2017-02-27 15:00	20000	0	20000	0	0	0	Estimées	Validé
2017	69	43	43174	43174	Saint-Christophe-sur-Dolaison	2017-02-27 21:30	1000	0	1000	0	0	0	Estimées	Validé
2017	141	43	43082	43082	Cronce	2017-04-10 13:17	90000	26000	64000	0	0	0	Mesurées	Validé
2017	241	43	43012	43012	Aurec-sur-Loire	2017-04-20 19:04	12000	0	12000	0	0	0	Mesurées	Validé
2017	245	43	43190	43190	Saint-Germain-Laprade	2017-04-22 16:42	2500	2500	0	0	0	0	Estimées	Validé
2017	256	43	43012	43012	Aurec-sur-Loire	2017-04-24 11:51	600	0	600	0	0	0	Estimées	Validé
2017	258	43	43181	43181	Saint-Étienne-Lardeyrol	2017-04-24 15:00	9000	4000	5000	0	0	0	Mesurées	Validé
2017	294	43	43218	43218	Saint-Pierre-Eynac	2017-05-30 17:19	2400	2400	0	0	0	0	Mesurées	Validé
2017	364	43	43262	43262	Vieille-Brioude	2017-06-09 16:12	10500	0	10500	0	0	0	Estimées	Validé
2017	475	43	43265	43265	Les Villettes	2017-07-18 13:47	1000	0	1000	0	0	0	Estimées	Validé
2017	550	43	43268	43268	Yssingeaux	2017-08-07 11:48	4000	4000	0	0	0	0	Estimées	Validé
2017	606	43	43155	43155	Prades	2017-08-14 22:06	50000	0	50000	0	0	0	Estimées	Validé
2017	646	43	43039	43039	Le Brignon	2017-08-29 14:53	1600	1100	0	500	0	500	Mesurées	Validé
2017	898	43	43102	43102	Grazac	2017-09-28 16:13	3000	3000	0	0	0	0	Estimées	Validé
2017	1069	43	43264	43264	Villeneuve-d'Allier	2017-11-01 13:17	30000	25000	0	5000	0	5000	Estimées	Validé
2018	16	43	43136	43136	Monistrol-d'Allier	2018-04-07 15:41	47440	44110	0	3330	0	3330	Mesurées	Validé
2018	26	43	43082	43082	Cronce	2018-04-21 12:44	76568	76568	0	0	0	0	Mesurées	Validé
2018	61	43	43192	43192	Saint-Haon	2018-06-27 21:33	3387	3387	0	0	0	0	Mesurées	Validé
2019	138	43	43262	43262	VIEILLE BRIOUDE	2019-03-30 15:21	106423	106423	0	0	0	0	Mesurées	Validé
2019	139	43	43012	43012	AUREC SUR LOIRE	2019-03-30 17:40	117175	117175	0	0	0	0	Estimées	Validé
2019	140	43	43136	43136	MONISTROL D ALLIER	2019-04-01 16:01	40622	40622	0	0	0	0	Estimées	Validé
2019	141	43	43054	43054	CHANALEILLES	2019-03-30 13:29	5469	5469	0	0	0	0	Mesurées	Validé
2019	515	43	43098	43098	FREYCENET LA TOUR	2019-07-23 12:58	16928	6928	10000	0	0	0	Mesurées	Validé
2019	1180	43	43145	43145	OUIDES	2019-09-13 13:36	8000	500	7500	0	0	0	Estimées	Validé
2020	14	43	43186	43186	SAINT FRONT	2020-03-27 13:34	20000	0	10000	10000	0	10000	Estimées	Validé
2020	161	43	43170	43170	SAINT BEAUZIRE	2020-04-11 13:39	22000	22000	0	0	0	0	Mesurées	Validé
2020	162	43	43246	43246	TIRANGES	2020-04-15 12:15	100000	100000	0	0	0	0	Mesurées	Validé
2020	927	43	43133	43133	MERCOEUR	2020-04-08 12:30	14200	14200	0	0	0	0	Mesurées	Validé
2020	1339	43	43126	43126	MALREVERS	2020-08-08 11:45	3700	2000	0	1700	0	1700	Mesurées	Validé
2020	1342	43	43031	43031	BLASSAC	2020-08-09 10:38	3000	3000	0	0	0	0	Mesurées	Validé
2020	2088	43	43156	43156	PRESAILLES	2020-09-18 13:56	62000	35000	0	27000	0	27000	Mesurées	Validé
2008	308	63	63166	63166	Gignat	2008-02-14 14:47	30000	0	30000	0	0	0		Validé
2008	313	63	63087	63087	Chapelle-Marcousse (La)	2008-02-24 20:26	20000	17000	0	3000	0	3000		Validé
2008	319	63	63006	63006	Anzat-le-Luguet	2008-03-02 15:52	40000	40000	0	0	0	0		Validé
2008	320	63	63006	63006	Anzat-le-Luguet	2008-03-02 16:26	10024	10024	0	0	0	0		Validé
2008	323	63	63411	63411	Sauvagnat-Sainte-Marthe	2008-03-30 14:21	5000	0	5000	0	0	0		Validé
2008	592	63	63142	63142	Échandelys	2008-08-10 17:38	200	0	200	0	0	0		Validé
2009	33	63	63342	63342	Saint-Floret	2009-02-10 16:27	14152	0	14152	0	0	0		Validé
2009	34	63	63220	63220	Mazoires	2009-02-20 16:40	9932	0	9932	0	0	0		Validé
2009	35	63	63009	63009	Ardes	2009-02-28 17:20	8555	0	8555	0	0	0		Validé
2009	39	63	63307	63307	Romagnat	2009-03-12 15:11	29112	0	29112	0	0	0		Validé
2009	47	63	63409	63409	Saurier	2009-03-17 16:31	74700	0	74700	0	0	0		Validé
2009	50	63	63234	63234	Montaigut-le-Blanc	2009-03-18 14:00	8542	0	8542	0	0	0		Validé
2009	51	63	63117	63117	Compains	2009-03-19 11:10	19800	19700	0	0	100	100		Validé
2009	52	63	63308	63308	Royat	2009-03-19 13:15	17900	0	17900	0	0	0		Validé
2009	53	63	63163	63163	Gelles	2009-03-19 16:20	27150	0	27150	0	0	0		Validé
2009	539	63	63042	63042	Blanzat	2009-08-16 13:38	13500	0	13500	0	0	0		Validé
2010	38	63	63284	63284	Pont-du-Château	2010-03-08 17:35	13300	0	13300	0	0	0		Validé
2010	39	63	63127	63127	Creste	2010-03-16 11:10	4479	0	4479	0	0	0		Validé
2010	40	63	63116	63116	Combronde	2010-03-17 13:49	9088	0	9088	0	0	0		Validé
2010	43	63	63347	63347	Saint-Genès-du-Retz	2010-03-17 20:18	6006	0	6006	0	0	0		Validé
2010	46	63	63335	63335	Saint-Diéry	2010-03-18 16:48	100000	0	100000	0	0	0		Validé
2010	47	63	63133	63133	Dallet	2010-03-18 22:02	25918	0	25918	0	0	0		Validé
2010	49	63	63409	63409	Saurier	2010-03-19 15:09	42000	16000	26000	0	0	0		Validé
2010	50	63	63012	63012	Artonne	2010-03-23 10:40	3967	0	3967	0	0	0		Validé
2010	51	63	63250	63250	Neschers	2010-03-24 15:19	23920	9070	14850	0	0	0		Validé
2010	52	63	63380	63380	Saint-Nectaire	2010-03-24 16:22	143200	29400	113800	0	0	0		Validé
2010	126	63	63258	63258	Olliergues	2010-03-25 15:55	21900	8300	0	0	13600	13600		Validé
2010	127	63	63258	63258	Olliergues	2010-03-25 16:53	8128	0	8128	0	0	0		Validé
2010	129	63	63133	63133	Dallet	2010-03-29 21:20	13840	0	13840	0	0	0		Validé
2010	131	63	63440	63440	Valbeleix	2010-04-11 17:34	18500	9000	9500	0	0	0		Validé
2010	132	63	63159	63159	Fernoël	2010-04-18 15:04	11168	11168	0	0	0	0		Validé
2010	465	63	63207	63207	Marat	2010-07-20 16:00	1400	1400	0	0	0	0		Validé
2011	51	63	63084	63084	Chanonat	2011-02-07 13:29	20720	11450	0	0	9270	9270	Mesurées	Validé
2011	52	63	63441	63441	Valcivières	2011-02-07 17:23	3132	1300	0	0	1832	1832	Mesurées	Validé
2011	55	63	63017	63017	Augnat	2011-02-11 17:39	16410	10480	0	0	5930	5930	Mesurées	Validé
2011	58	63	63335	63335	Saint-Diéry	2011-02-13 18:10	90340	59300	0	31040	0	31040	Mesurées	Validé
2011	113	63	63380	63380	Saint-Nectaire	2011-03-13 13:35	45831	45831	0	0	0	0	Mesurées	Validé
2011	115	63	63006	63006	Anzat-le-Luguet	2011-03-11 18:25	224000	132200	36600	55200	0	55200	Mesurées	Validé
2011	142	63	63307	63307	Romagnat	2011-03-25 19:20	12200	0	5000	7200	0	7200	Mesurées	Validé
2011	155	63	63038	63038	Besse-et-Saint-Anastaise	2011-04-02 12:47	28700	0	5300	23400	0	23400	Mesurées	Validé
2011	283	63	63006	63006	Anzat-le-Luguet	2011-05-02 18:01	63190	63190	0	0	0	0	Mesurées	Validé
2011	287	63	63314	63314	Saint-Amant-Roche-Savine	2011-05-08 13:53	4766	0	4766	0	0	0	Mesurées	Validé
2011	289	63	63470	63470	Volvic	2011-05-10 17:39	1600	500	1100	0	0	0	Mesurées	Validé
2011	756	63	63276	63276	Peschadoires	2011-04-15 17:45	25138	25138	0	0	0	0	Mesurées	Validé
2011	860	63	63042	63042	Blanzat	2011-10-01 12:58	7687	0	7687	0	0	0	Mesurées	Validé
2012	19	63	63006	63006	Anzat-le-Luguet	2012-03-02 13:22	34170	0	6500	27670	0	27670	Mesurées	Validé
2012	47	63	63274	63274	Perpezat	2012-03-14 16:21	21836	19120	2716	0	0	0	Mesurées	Validé
